datetime,open,high,low,close,volume
2018-02-26 11:08,3987.44,3988.42,3987.44,3987.58,600
2018-02-26 11:09,3988.42,3988.44,3986.6,3986.6,2500
2018-02-26 11:10,3987.44,3987.58,3986.6,3987.57,1300
2018-02-26 11:11,3987.57,3988.28,3986.6,3986.75,1400
2018-02-26 11:12,3986.61,3987.61,3986.61,3986.62,1100
2018-02-26 11:13,3987.6,3989.58,3986.76,3989.58,3800
2018-02-26 11:14,3988.75,3990.41,3988.59,3989.56,3000
2018-02-26 11:15,3989.56,3991.4,3989.44,3989.58,6300
2018-02-26 11:16,3988.74,3989.58,3987.76,3988.74,4000
2018-02-26 11:17,3988.6,3989.58,3987.62,3988.45,2200
2018-02-26 11:18,3989.58,3993.29,3989.44,3993.29,11600
2018-02-26 11:19,3993.29,3993.29,3991.48,3992.32,5600
2018-02-26 11:20,3992.33,3993.31,3991.49,3992.33,2500
2018-02-26 11:21,3992.33,3992.33,3989.52,3990.5,2500
2018-02-26 11:22,3990.36,3992.18,3990.35,3992.18,1400
2018-02-26 11:23,3991.35,3992.33,3991.21,3992.32,2000
2018-02-26 11:24,3991.34,3992.33,3991.34,3991.49,1600
2018-02-26 11:25,3991.49,3996,3991.49,3996,10500
2018-02-26 11:26,3996.84,3998.82,3994.18,3995.03,14700
2018-02-26 11:27,3995.17,3996.02,3994.34,3995.18,8600
2018-02-26 11:28,3996.02,3996.16,3989.53,3989.53,7100
2018-02-26 11:29,3988.55,3991.19,3986.43,3991.19,17000
2018-02-26 11:30,3991.48,3991.48,3991.48,3991.48,500
2018-02-26 13:30,3996.15,3996.15,3989.58,3991.41,12800
2018-02-26 13:31,3991.4,3991.57,3987.61,3987.75,6100
2018-02-26 13:32,3987.75,3988.45,3986.59,3988.27,6700
2018-02-26 13:33,3988.27,3988.27,3984.61,3985.76,11300
2018-02-26 13:34,3985.76,3986.59,3984.77,3986.47,5400
2018-02-26 13:35,3985.63,3990.53,3985.48,3990.39,7900
2018-02-26 13:36,3990.39,3991.37,3989.54,3990.68,5500
2018-02-26 13:37,3990.68,3991.37,3989.65,3990.49,4700
2018-02-26 13:38,3989.65,3990.78,3989.65,3990.78,4100
2018-02-26 13:39,3990.78,3991.61,3989.79,3991.61,2500
2018-02-26 13:40,3991.47,3991.62,3989.8,3990.8,3700
2018-02-26 13:41,3990.67,3990.95,3989.97,3990.81,1000
2018-02-26 13:42,3989.97,3990.81,3986.98,3986.98,5800
2018-02-26 13:43,3987.82,3987.96,3986.98,3987.96,4900
2018-02-26 13:44,3987.12,3989.07,3987.12,3988.93,3300
2018-02-26 13:45,3988.23,3990.22,3988.08,3990.22,3600
2018-02-26 13:46,3990.08,3991.06,3989.24,3990.08,2500
2018-02-26 13:47,3990.08,3990.21,3989.94,3989.94,1200
2018-02-26 13:48,3989.94,3990.92,3989.1,3990.08,2500
2018-02-26 13:49,3990.92,3990.92,3989.91,3990.74,2500
2018-02-26 13:50,3990.74,3990.88,3989.9,3989.9,1100
2018-02-26 13:51,3990.89,3991.87,3990.05,3990.75,3000
2018-02-26 13:52,3990.75,3991.76,3989.93,3991.06,1900
2018-02-26 13:53,3991.76,3992.87,3991.03,3991.03,5400
2018-02-26 13:54,3990.89,3991.87,3990.05,3991.87,1900
2018-02-26 13:55,3991.87,3991.87,3990.88,3991.03,3800
2018-02-26 13:56,3990.19,3991.18,3990.18,3990.2,1700
2018-02-26 13:57,3990.2,3991.04,3990.04,3991.02,3200
2018-02-26 13:58,3991.02,3991.03,3989.9,3989.9,2200
2018-02-26 13:59,3989.9,3989.9,3988.07,3989.05,3000
2018-02-26 14:00,3988.91,3989.05,3987.07,3987.91,3700
2018-02-26 14:01,3987.91,3988.88,3987.06,3987.91,3900
2018-02-26 14:02,3988.75,3990.88,3987.08,3990.88,8100
2018-02-26 14:03,3990.19,3994.7,3990.19,3994.7,9400
2018-02-26 14:04,3995.54,3995.7,3992.75,3993.62,10700
2018-02-26 14:05,3993.62,3994.46,3991.78,3991.78,4000
2018-02-26 14:06,3991.78,3992.78,3991.77,3991.78,1500
2018-02-26 14:07,3991.78,3992.74,3990.93,3990.93,1300
2018-02-26 14:08,3991.77,3992.47,3989.94,3992.47,4100
2018-02-26 14:09,3991.63,3992.59,3990.76,3991.74,2500
2018-02-26 14:10,3990.76,3991.74,3990.76,3990.76,700
2018-02-26 14:11,3991.74,3991.74,3990.9,3991.6,500
2018-02-26 14:12,3991.6,3992.58,3990.76,3991.74,900
2018-02-26 14:13,3992.58,3992.58,3991.6,3991.6,1800
2018-02-26 14:14,3992.44,3994.29,3991.74,3994.29,2500
2018-02-26 14:15,3994.29,3994.43,3993.59,3994.43,2200
2018-02-26 14:16,3994.43,3994.43,3993.45,3993.45,1400
2018-02-26 14:17,3993.59,3994.44,3993.45,3994.44,3500
2018-02-26 14:18,3993.45,3994.46,3993.45,3993.48,2300
2018-02-26 14:19,3993.62,3993.62,3992.61,3993.45,1900
2018-02-26 14:20,3993.44,3993.61,3992.62,3992.63,3100
2018-02-26 14:21,3993.61,3993.61,3992.49,3993.33,1600
2018-02-26 14:22,3993.33,3993.35,3989.96,3990.93,4700
2018-02-26 14:23,3991.63,3991.63,3989.95,3989.95,3200
2018-02-26 14:24,3990.09,3990.78,3989.94,3990.78,2000
2018-02-26 14:25,3990.78,3991.77,3989.94,3990.79,2100
2018-02-26 14:26,3991.63,3992.61,3990.64,3991.63,3300
2018-02-26 14:27,3991.77,3992.61,3990.93,3990.93,2700
2018-02-26 14:28,3991.77,3992.47,3990.79,3991.63,3000
2018-02-26 14:29,3991.63,3992.61,3991.63,3991.65,2000
2018-02-26 14:30,3992.49,3992.49,3990.65,3990.65,4100
2018-02-26 14:31,3990.65,3992.61,3990.65,3991.49,2100
2018-02-26 14:32,3991.63,3992.61,3991.63,3991.65,2200
2018-02-26 14:33,3992.49,3992.63,3991.65,3991.79,1800
2018-02-26 14:34,3992.49,3992.61,3990.93,3992.61,2700
2018-02-26 14:35,3992.61,3992.61,3991.77,3991.77,700
2018-02-26 14:36,3991.77,3992.62,3991.63,3992.62,1600
2018-02-26 14:37,3991.79,3992.64,3991.66,3991.66,1400
2018-02-26 14:38,3991.66,3993.46,3991.66,3993.46,1800
2018-02-26 14:39,3992.63,3996.63,3992.49,3996.63,11100
2018-02-26 14:40,3996.63,3996.63,3994.82,3995.66,5400
2018-02-26 14:41,3996.51,4002.45,3995.67,4002.45,27500
2018-02-26 14:42,4001.32,4001.61,4000.48,4000.64,14900
2018-02-26 14:43,4000.51,4000.51,3997.68,3997.68,7100
2018-02-26 14:44,3997.68,3997.82,3992.69,3993.82,14500
2018-02-26 14:45,3992.98,3996.48,3992.98,3994.82,7900
2018-02-26 14:46,3994.68,3998.63,3994.68,3997.65,5000
2018-02-26 14:47,3998.63,4000.46,3996.96,3996.96,6100
2018-02-26 14:48,3996.96,3996.96,3995,3995.84,4700
2018-02-26 14:49,3995.84,4000.62,3995.84,3999.8,10500
2018-02-26 14:50,3999.8,4002.64,3998.96,4000.83,15800
2018-02-26 14:51,4000.69,4001.53,3999.71,4000.55,5800
2018-02-26 14:52,4001.53,4002.24,3999.71,4002.24,5500
2018-02-26 14:53,4002.24,4003.38,4001.39,4002.53,9700
2018-02-26 14:54,4003.37,4003.65,4000.85,4000.85,10600
2018-02-26 14:55,4000.71,4000.71,3997.88,3998.72,13900
2018-02-26 14:56,3998.7,4001.64,3998.7,4001.64,5900
2018-02-26 14:57,4001.64,4001.66,3999.81,4001.53,7600
2018-02-26 14:58,4001.68,4007.46,4001.68,4006.48,32300
2018-02-26 14:59,4006.62,4006.62,4004.79,4005.76,29100
2018-02-26 15:00,4006.6,4006.6,4006.6,4006.6,1300
2018-02-26 21:00,4009.33,4011.15,4007.32,4007.32,42200
2018-02-26 21:01,4008.3,4008.3,4003.66,4004.51,16500
2018-02-26 21:02,4004.51,4005.49,4002.53,4003.38,12100
2018-02-26 21:03,4002.54,4003.52,4001.7,4001.7,9700
2018-02-26 21:04,4002.54,4003.38,3997.9,3998.78,20600
2018-02-26 21:05,3999.62,4001.85,3998.9,4001.71,7600
2018-02-26 21:06,4000.88,4002.54,3999.87,4001.7,5900
2018-02-26 21:07,4002.54,4002.56,3999.9,3999.9,8200
2018-02-26 21:08,3999.75,3999.89,3996.93,3997.92,9400
2018-02-26 21:09,3997.78,3999.75,3997.07,3997.51,9200
2018-02-26 21:10,3997.65,3998.74,3996.92,3998.74,4800
2018-02-26 21:11,3997.9,3997.9,3995.94,3996.91,10000
2018-02-26 21:12,3996.92,3996.92,3992.22,3993.05,20600
2018-02-26 21:13,3994.04,3994.04,3992.07,3992.92,14300
2018-02-26 21:14,3993.77,3994.9,3992.37,3994.2,8000
2018-02-26 21:15,3994.06,3994.06,3993.04,3993.88,6100
2018-02-26 21:16,3994.74,3996.98,3994.74,3996.01,6600
2018-02-26 21:17,3995.87,3997.71,3995.87,3996.59,3900
2018-02-26 21:19,3996.85,3998.82,3996.15,3998.82,4300
2018-02-26 21:20,3998.68,3998.82,3996.7,3997.54,3800
2018-02-26 21:21,3997.68,3998.39,3996.7,3997.83,3000
2018-02-26 21:22,3998.81,3998.82,3997.83,3997.98,2200
2018-02-26 21:23,3997.98,3997.98,3997.98,3997.98,200
2018-02-26 21:24,3996.02,3997.84,3996.02,3997.14,1600
2018-02-26 21:25,3997.14,3998.14,3997.01,3997.98,2400
2018-02-26 21:26,3998.86,3999.01,3998.02,3998.87,6200
2018-02-26 21:27,3998.87,4000.84,3998.87,4000.7,5000
2018-02-26 21:28,4000.7,4000.84,3999.03,3999.03,3600
2018-02-26 21:29,3999.03,4000.02,3999.03,3999.21,2400
2018-02-26 21:30,3999.07,4000.06,3998.07,3998.07,2800
2018-02-26 21:31,3998.07,3999.05,3997.19,3997.19,3500
2018-02-26 21:32,3997.19,3998.31,3996.21,3998.17,3500
2018-02-26 21:33,3998.17,3999.15,3998.17,3998.17,800
2018-02-26 21:34,3999.02,3999.02,3997.33,3997.33,1300
2018-02-26 21:35,3997.2,3998.18,3996.5,3997.06,3100
2018-02-26 21:36,3996.22,3997.87,3996.22,3997.77,1400
2018-02-26 21:37,3996.93,3999.83,3996.93,3999.69,5800
2018-02-26 21:38,3999.69,4000.67,3998.99,4000.67,3900
2018-02-26 21:39,3998.99,4001.65,3998.99,4000.67,7300
2018-02-26 21:40,4000.81,4000.81,3998.83,3999.67,9600
2018-02-26 21:41,3998.83,3999.68,3996.99,3996.99,5200
2018-02-26 21:42,3997,3997.52,3996.54,3997.52,3100
2018-02-26 21:43,3996.82,3998.36,3996.51,3996.65,2100
2018-02-26 21:44,3997.49,3997.5,3996.52,3996.52,1600
2018-02-26 21:45,3997.5,3997.5,3996.23,3997.06,3300
2018-02-26 21:46,3997.06,3998.04,3996.22,3998.04,2900
2018-02-26 21:47,3997.06,3998.04,3997.06,3997.19,900
2018-02-26 21:48,3998.03,3998.03,3997.05,3997.19,1400
2018-02-26 21:49,3998.03,3998.04,3997.05,3997.2,2600
2018-02-26 21:50,3997.19,3997.2,3996.2,3996.2,2900
2018-02-26 21:51,3996.2,3997.04,3996.05,3996.19,2000
2018-02-26 21:52,3997.03,3997.14,3996.88,3997.14,3300
2018-02-26 21:53,3997.14,3997.97,3996.15,3997.97,2500
2018-02-26 21:54,3997.13,3997.13,3997.13,3997.13,800
2018-02-26 21:55,3997.12,3997.15,3996.17,3996.31,700
2018-02-26 21:56,3996.16,3997.15,3995.32,3995.32,3400
2018-02-26 21:57,3995.33,3995.33,3994.18,3994.18,7300
2018-02-26 21:58,3995.16,3995.16,3992.47,3994.15,10900
2018-02-26 21:59,3993.17,3993.31,3992.33,3992.33,10600
2018-02-26 22:00,3992.33,3994.14,3992.32,3993.3,6300
2018-02-26 22:01,3993.3,3994.28,3993.3,3993.44,2400
2018-02-26 22:02,3993.44,3994.27,3993.29,3994.13,1600
2018-02-26 22:03,3994.13,3994.13,3989.47,3990.3,15500
2018-02-26 22:04,3989.31,3990.27,3988.45,3988.45,16300
2018-02-26 22:05,3988.32,3988.45,3986.6,3987.3,26000
2018-02-26 22:06,3988.27,3988.27,3986.59,3988.26,4800
2018-02-26 22:07,3988.26,3991.06,3988.11,3991.06,9100
2018-02-26 22:08,3990.22,3990.92,3989.23,3990.08,5100
2018-02-26 22:09,3989.1,3990.08,3988.26,3988.4,4500
2018-02-26 22:10,3988.25,3989.89,3988.25,3988.9,4000
2018-02-26 22:11,3988.9,3989.73,3986.2,3987.04,7000
2018-02-26 22:12,3986.89,3990.36,3986.89,3990.36,7100
2018-02-26 22:13,3989.52,3992.15,3989.51,3990.48,7900
2018-02-26 22:14,3991.46,3991.46,3989.34,3989.34,3700
2018-02-26 22:15,3989.34,3991.12,3989.31,3990.28,4100
2018-02-26 22:16,3990.28,3992.1,3990.28,3991.96,2700
2018-02-26 22:17,3992.1,3992.24,3990.98,3991.15,3900
2018-02-26 22:18,3990.31,3991.29,3990.16,3990.96,2100
2018-02-26 22:19,3990.96,3991.95,3990.26,3991.12,1700
2018-02-26 22:20,3991.11,3991.81,3990.13,3991.12,1400
2018-02-26 22:21,3991.12,3991.94,3990.14,3991.94,3000
2018-02-26 22:22,3991.1,3992.08,3991.1,3992.08,1200
2018-02-26 22:23,3991.24,3992.22,3991.23,3992.07,600
2018-02-26 22:24,3992.21,3993.06,3991.23,3992.08,2500
2018-02-26 22:25,3992.92,3993.91,3991.93,3992.91,7900
2018-02-26 22:26,3993.89,3993.91,3992.92,3993.07,1200
2018-02-26 22:27,3993.07,3993.07,3992.09,3992.26,1700
2018-02-26 22:28,3992.26,3993.09,3992.09,3992.09,600
2018-02-26 22:29,3993.07,3993.07,3991.25,3992.92,2900
2018-02-26 22:30,3992.92,3993.91,3992.92,3993.07,2200
2018-02-26 22:31,3992.23,3993.07,3991.23,3991.23,3000
2018-02-26 22:32,3991.09,3991.22,3988.26,3988.26,7500
2018-02-26 22:33,3989.24,3990.39,3989.24,3990.25,4700
2018-02-26 22:34,3991.08,3991.1,3990.23,3990.26,1600
2018-02-26 22:35,3991.1,3991.21,3990.08,3990.37,1600
2018-02-26 22:36,3990.23,3990.37,3989.54,3989.54,1300
2018-02-26 22:37,3989.54,3991.21,3989.39,3990.37,1400
2018-02-26 22:38,3991.21,3991.21,3990.37,3991.06,700
2018-02-26 22:39,3991.1,3991.24,3990.26,3990.95,700
2018-02-26 22:40,3991.1,3991.1,3987.42,3988.26,4700
2018-02-26 22:41,3987.42,3987.57,3986.58,3986.58,5100
2018-02-26 22:42,3986.59,3986.74,3980.91,3981.89,35700
2018-02-26 22:43,3981.74,3982.02,3979.23,3980.07,23100
2018-02-26 22:44,3980.21,3986.67,3980.21,3985.68,17200
2018-02-26 22:45,3986.69,3988.5,3985.85,3987.66,9800
2018-02-26 22:46,3987.52,3987.66,3986.66,3987.63,3600
2018-02-26 22:47,3987.49,3991.29,3987.49,3990.3,10700
2018-02-26 22:48,3989.46,3991.3,3989.46,3990.46,3800
2018-02-26 22:49,3990.46,3992.14,3990.32,3992.14,3600
2018-02-26 22:50,3993.99,3995.8,3991.03,3992.16,19400
2018-02-26 22:51,3993,3993.14,3991.33,3991.34,3100
2018-02-26 22:52,3991.34,3992.32,3991.2,3992.19,2400
2018-02-26 22:53,3992.19,3994.02,3992.19,3993.18,4600
2018-02-26 22:54,3994.02,3994.02,3992.33,3992.33,4900
2018-02-26 22:55,3992.19,3993.31,3991.47,3991.47,4600
2018-02-26 22:56,3991.47,3992.32,3990.48,3992.29,5100
2018-02-26 22:57,3991.6,3994.1,3991.6,3994.1,4700
2018-02-26 22:58,3994.1,3994.11,3992.25,3992.4,7100
2018-02-26 22:59,3993.09,3994.37,3992.25,3993.53,8800
2018-02-26 23:00,3994.37,3994.37,3994.37,3994.37,500
2018-02-27 09:00,3993.69,3996.39,3993.69,3996.39,12500
2018-02-27 09:01,3996.39,3996.39,3992.59,3992.59,9900
2018-02-27 09:02,3992.57,3993.41,3990.34,3991.18,8500
2018-02-27 09:03,3991.18,3992.29,3990.19,3992.15,4900
2018-02-27 09:04,3992.16,3993.1,3992.05,3993.1,6000
2018-02-27 09:05,3992.26,3996.77,3992.12,3996.77,10500
2018-02-27 09:06,3996.77,3997.74,3995.8,3995.8,8400
2018-02-27 09:07,3995.95,3996.79,3995.8,3996.79,5500
2018-02-27 09:08,3996.79,3996.79,3995,3995.84,5500
2018-02-27 09:09,3995.84,3996.69,3994.88,3995.72,3800
2018-02-27 09:10,3995.72,3997.56,3994.75,3997.56,4700
2018-02-27 09:11,3997.57,4000.43,3996.73,4000.43,11800
2018-02-27 09:12,3999.59,4001.27,3999.45,4000.43,9500
2018-02-27 09:13,3999.59,3999.6,3998.48,3999.32,2800
2018-02-27 09:14,3998.63,3999.47,3997.64,3997.65,2600
2018-02-27 09:15,3998.49,3998.51,3996.83,3997.67,3400
2018-02-27 09:16,3996.83,3998.64,3996.83,3998.48,4900
2018-02-27 09:17,3998.48,3999.32,3997.79,3998.62,1600
2018-02-27 09:18,3999.46,3999.46,3996.79,3996.79,2600
2018-02-27 09:19,3997.63,3997.63,3996.5,3997.48,3700
2018-02-27 09:20,3997.48,3997.62,3996.63,3997.61,1200
2018-02-27 09:21,3996.77,3997.61,3995.65,3995.78,3200
2018-02-27 09:22,3995.64,3996.48,3993.65,3993.65,5000
2018-02-27 09:23,3994.49,3994.49,3993.34,3993.34,3600
2018-02-27 09:24,3993.34,3994.35,3992.49,3992.68,6000
2018-02-27 09:25,3992.54,3992.68,3990.54,3990.54,7400
2018-02-27 09:26,3990.54,3992.37,3990.54,3992.37,3500
2018-02-27 09:27,3992.37,3992.37,3990.83,3991.67,2500
2018-02-27 09:28,3991.52,3991.68,3990.54,3991.68,3800
2018-02-27 09:29,3990.56,3992.35,3990.56,3992.35,2700
2018-02-27 09:30,3991.67,3991.67,3989.42,3989.42,8600
2018-02-27 09:31,3989.56,3990.38,3987.69,3989.33,6300
2018-02-27 09:32,3988.49,3991.46,3988.49,3989.51,3500
2018-02-27 09:33,3990.49,3991.48,3989.65,3990.64,2000
2018-02-27 09:34,3990.5,3991.32,3989.64,3990.48,1300
2018-02-27 09:35,3990.48,3991.32,3989.5,3990.33,1500
2018-02-27 09:36,3990.33,3990.48,3989.49,3990.34,1200
2018-02-27 09:37,3989.49,3991.47,3989.49,3991.47,1900
2018-02-27 09:38,3991.48,3992.35,3990.5,3992.35,2500
2018-02-27 09:39,3992.49,3992.49,3990.54,3990.55,1700
2018-02-27 09:40,3990.55,3991.53,3989.71,3991.53,2000
2018-02-27 09:41,3991.53,3992.5,3988.7,3990.53,5500
2018-02-27 09:42,3990.53,3992.49,3989.83,3992.49,1500
2018-02-27 09:43,3991.65,3992.49,3990.67,3991.65,1400
2018-02-27 09:44,3990.81,3991.65,3990.64,3991.48,1400
2018-02-27 09:45,3990.78,3991.63,3989.67,3990.51,1600
2018-02-27 09:46,3989.81,3992.33,3989.67,3992.33,2000
2018-02-27 09:47,3991.49,3992.33,3990.5,3990.51,1400
2018-02-27 09:48,3991.35,3992.33,3990.51,3992.33,1600
2018-02-27 09:49,3991.35,3995,3991.33,3995,6900
2018-02-27 09:50,3995,3995.01,3992.49,3992.49,3400
2018-02-27 09:51,3992.49,3994.17,3992.49,3992.49,2300
2018-02-27 09:52,3993.33,3994.19,3993.19,3994.17,2200
2018-02-27 09:53,3994.17,3995.15,3993.18,3994.32,2200
2018-02-27 09:54,3993.48,3994.32,3992.36,3993.32,1600
2018-02-27 09:55,3992.48,3993.06,3991.24,3991.24,3800
2018-02-27 09:56,3992.92,3992.92,3991.21,3991.21,1900
2018-02-27 09:57,3992.05,3994.01,3991.07,3993.18,2100
2018-02-27 09:58,3994.01,3994.99,3994.01,3994.01,1900
2018-02-27 09:59,3994.01,3994.01,3993.03,3994.01,2800
2018-02-27 10:00,3993.17,3995.01,3993.17,3993.89,2300
2018-02-27 10:01,3993.89,3994.88,3993.06,3993.2,1100
2018-02-27 10:02,3994.04,3995.86,3993.9,3995.86,4100
2018-02-27 10:03,3995.86,3995.86,3993.34,3993.34,4000
2018-02-27 10:04,3994.18,3995.02,3993.35,3994.74,1900
2018-02-27 10:05,3994.88,3994.88,3993.04,3994.02,3200
2018-02-27 10:06,3995,3995,3993.03,3994.85,1600
2018-02-27 10:07,3994.01,3994.85,3993.17,3993.17,1200
2018-02-27 10:08,3993.03,3994.71,3992.89,3993.04,1800
2018-02-27 10:09,3993.88,3994.87,3993.19,3994.03,700
2018-02-27 10:10,3994.03,3995,3993.87,3994.85,1200
2018-02-27 10:11,3994.85,3994.86,3993.03,3993.88,1700
2018-02-27 10:12,3993.88,3994.02,3992.89,3992.89,1800
2018-02-27 10:13,3992.89,3993.03,3992.05,3992.05,1600
2018-02-27 10:14,3992.89,3993.72,3991.9,3992.04,1300
2018-02-27 10:30,3991.9,3992.89,3989.2,3989.34,10300
2018-02-27 10:31,3989.2,3991.03,3989.2,3990.18,2500
2018-02-27 10:32,3991.02,3991.02,3990.04,3991.02,900
2018-02-27 10:33,3990.18,3991.18,3990.18,3990.34,1100
2018-02-27 10:34,3990.34,3990.35,3988.53,3988.53,3900
2018-02-27 10:35,3988.53,3990.35,3988.53,3990.35,2800
2018-02-27 10:36,3990.21,3991.33,3988.82,3990.35,2200
2018-02-27 10:37,3990.36,3991.34,3989.52,3991.34,2500
2018-02-27 10:38,3990.5,3991.37,3990.5,3990.53,2900
2018-02-27 10:39,3989.69,3989.69,3987.7,3989.38,10000
2018-02-27 10:40,3988.55,3989.54,3988.54,3988.69,1800
2018-02-27 10:41,3988.55,3989.53,3987.86,3988.71,1400
2018-02-27 10:42,3988.71,3989.66,3988.7,3988.83,3000
2018-02-27 10:43,3988.84,3989.83,3988.71,3988.71,3600
2018-02-27 10:44,3988.01,3988.86,3987.87,3987.87,2700
2018-02-27 10:45,3988.71,3990,3988.71,3990,4200
2018-02-27 10:46,3990.01,3990.01,3988.05,3988.2,4000
2018-02-27 10:47,3987.22,3987.86,3984.7,3985.13,16000
2018-02-27 10:48,3984.01,3985.98,3983.86,3985.98,9200
2018-02-27 10:49,3986,3987.13,3985.86,3987.13,3700
2018-02-27 10:50,3986.99,3986.99,3985.16,3985.17,4600
2018-02-27 10:51,3985.17,3985.17,3984.05,3985.01,8200
2018-02-27 10:52,3985.15,3987.98,3985.01,3987.98,4100
2018-02-27 10:53,3987.98,3988,3986.88,3987.73,3900
2018-02-27 10:54,3987.73,3987.73,3984.95,3984.95,4600
2018-02-27 10:55,3985.09,3985.12,3984.11,3985.12,3500
2018-02-27 10:56,3985.12,3986.79,3984.97,3985.97,3300
2018-02-27 10:57,3985.83,3987.11,3984.99,3987.11,1700
2018-02-27 10:58,3987.12,3987.13,3986.28,3987.13,1600
2018-02-27 10:59,3986.3,3987.14,3986.16,3986.16,2100
2018-02-27 11:00,3986.16,3987.98,3986.16,3987.98,2900
2018-02-27 11:01,3987,3988.83,3987,3988.81,3300
2018-02-27 11:02,3987.83,3988.82,3987.83,3987.98,1200
2018-02-27 11:03,3988.81,3989.8,3984.99,3984.99,10600
2018-02-27 11:04,3984.15,3985.13,3982.15,3983.11,17700
2018-02-27 11:05,3985.07,3985.21,3983.94,3983.94,5700
2018-02-27 11:06,3984.23,3984.23,3982.12,3983.24,4900
2018-02-27 11:07,3983.1,3983.25,3982.12,3983.25,3200
2018-02-27 11:08,3983.27,3983.27,3979.59,3979.59,19900
2018-02-27 11:09,3981.26,3982.41,3977.58,3977.86,38100
2018-02-27 11:10,3977.58,3981.39,3977.58,3980.55,12800
2018-02-27 11:11,3981.39,3984.48,3979.68,3980.38,19300
2018-02-27 11:12,3979.53,3981.46,3976.85,3981.46,13500
2018-02-27 11:13,3981.46,3981.6,3976.85,3976.85,13800
2018-02-27 11:14,3976.01,3979.8,3974.9,3978.96,17100
2018-02-27 11:15,3979.66,3980.5,3977.7,3979.67,7700
2018-02-27 11:16,3980.5,3982.47,3979.66,3981.5,5800
2018-02-27 11:17,3981.5,3983.47,3981.5,3983.32,6300
2018-02-27 11:18,3983.32,3983.46,3981.5,3982.34,4500
2018-02-27 11:19,3981.64,3981.65,3977.86,3979.69,10800
2018-02-27 11:20,3978.85,3981.67,3978.71,3981.67,6100
2018-02-27 11:21,3982.51,3982.52,3978.71,3979.55,12400
2018-02-27 11:22,3979.54,3979.54,3970.11,3971.09,55000
2018-02-27 11:23,3969.28,3971.08,3968.43,3970.93,32600
2018-02-27 11:24,3970.25,3971.23,3962.78,3963.61,56200
2018-02-27 11:25,3962.78,3967.27,3961.79,3966.57,24400
2018-02-27 11:26,3965.59,3965.73,3963.78,3963.78,17700
2018-02-27 11:27,3960.98,3967.6,3960.98,3967.6,22400
2018-02-27 11:28,3966.73,3972.23,3966.73,3972.23,14000
2018-02-27 11:29,3971.55,3972.2,3969.55,3972.2,14200
2018-02-27 13:30,3970.37,3973.31,3970.37,3973.31,16700
2018-02-27 13:31,3973.17,3975.03,3972.19,3975.03,10300
2018-02-27 13:32,3975.03,3975.04,3973.07,3974.89,7100
2018-02-27 13:33,3974.17,3975.01,3972.08,3972.08,7300
2018-02-27 13:34,3972.92,3974.03,3972.22,3974.03,2900
2018-02-27 13:35,3974.03,3974.03,3971.94,3972.08,4500
2018-02-27 13:36,3971.24,3973.9,3971.09,3973.9,5000
2018-02-27 13:37,3974.04,3974.06,3972.09,3973.07,4000
2018-02-27 13:38,3973.07,3974.06,3973.07,3974.04,5100
2018-02-27 13:39,3974.07,3976.04,3973.09,3976.04,9500
2018-02-27 13:40,3976.87,3982.81,3976.18,3981.69,24300
2018-02-27 13:41,3982.67,3982.7,3980.86,3982.7,8800
2018-02-27 13:42,3982.84,3984.66,3981.86,3983.73,12500
2018-02-27 13:43,3983.88,3986.52,3983.03,3984.86,15500
2018-02-27 13:44,3985.55,3985.69,3983.55,3984.67,8300
2018-02-27 13:45,3984.67,3984.67,3982.86,3983.7,6600
2018-02-27 13:46,3984.54,3984.84,3983.85,3983.85,3100
2018-02-27 13:47,3984.69,3984.69,3981.74,3981.88,5200
2018-02-27 13:48,3981.89,3984.68,3981.75,3984.53,5500
2018-02-27 13:49,3984.67,3985.35,3983.68,3985.35,5200
2018-02-27 13:50,3984.52,3985.51,3984.38,3985.38,6400
2018-02-27 13:51,3985.52,3988.19,3985.39,3987.36,19400
2018-02-27 13:52,3987.21,3987.35,3986.51,3986.52,6200
2018-02-27 13:53,3986.52,3986.52,3984.71,3984.71,3500
2018-02-27 13:54,3984.56,3984.71,3982.74,3983.58,4100
2018-02-27 13:55,3983.58,3987.22,3983.58,3987.22,6800
2018-02-27 13:56,3987.22,3991.15,3987.22,3989.37,21300
2018-02-27 13:57,3989.37,3989.54,3988.39,3989.54,4800
2018-02-27 13:58,3990.38,3992.05,3990.24,3990.37,16500
2018-02-27 13:59,3992.05,3992.19,3991.07,3991.09,12000
2018-02-27 14:00,3992.06,3995.12,3992.06,3994.27,22500
2018-02-27 14:01,3993.44,3994.28,3992.47,3992.52,7200
2018-02-27 14:02,3993.5,3996.21,3993.36,3995.52,15600
2018-02-27 14:03,3996.07,3996.26,3994.58,3996.25,12700
2018-02-27 14:04,3996.25,3999.23,3996.25,3998.94,30500
2018-02-27 14:05,3999.93,4001.76,3998.29,3999.28,25700
2018-02-27 14:06,3998.46,4001.83,3998.32,4001.83,19400
2018-02-27 14:07,4002.65,4002.66,4000.62,4000.77,16500
2018-02-27 14:08,4000.62,4001.6,3997.75,3998.71,13300
2018-02-27 14:09,3998.71,3999.55,3995.89,3997.57,12200
2018-02-27 14:10,3998.55,4001.24,3997.62,3997.62,14400
2018-02-27 14:11,3997.62,3998.46,3996.76,3996.77,7200
2018-02-27 14:12,3996.77,3998.61,3996.77,3998.61,4600
