,date,open,close,high,low,volume,code
423,2018-09-25,622.468,624.488,633.238,620.728,30639.0,600519
424,2018-09-26,629.568,652.398,660.148,629.458,72287.0,600519
425,2018-09-27,654.968,651.468,655.468,642.868,40508.0,600519
426,2018-09-28,654.168,657.468,660.668,646.348,35089.0,600519
427,2018-10-08,642.878,613.618,646.468,613.618,82745.0,600519
428,2018-10-09,614.368,622.468,626.178,613.368,40222.0,600519
429,2018-10-10,624.728,598.388,625.468,597.158,63098.0,600519
430,2018-10-11,562.478,572.458,596.408,562.478,91581.0,600519
431,2018-10-12,578.468,595.468,600.148,578.048,54472.0,600519
432,2018-10-15,596.958,594.368,599.418,587.498,35607.0,600519
433,2018-10-16,593.448,594.608,606.998,589.478,26393.0,600519
434,2018-10-17,602.468,593.188,604.768,577.368,43077.0,600519
435,2018-10-18,587.468,573.408,587.468,572.438,52156.0,600519
436,2018-10-19,565.468,597.468,602.468,562.548,76199.0,600519
437,2018-10-22,602.468,620.468,629.488,602.468,73108.0,600519
438,2018-10-23,616.468,569.208,616.468,562.468,123112.0,600519
439,2018-10-24,555.578,564.458,577.468,547.468,76112.0,600519
440,2018-10-25,547.468,546.468,549.968,536.048,75568.0,600519
441,2018-10-26,546.468,537.568,552.468,535.448,55327.0,600519
442,2018-10-29,476.558,476.558,476.558,476.558,49076.0,600519
443,2018-10-30,437.468,451.468,470.468,436.488,204396.0,600519
444,2018-10-31,454.468,476.368,482.468,449.468,96884.0,600519
445,2018-11-01,482.468,490.468,512.968,478.718,98106.0,600519
446,2018-11-02,512.468,527.368,527.468,499.708,89156.0,600519
447,2018-11-05,520.468,503.268,520.468,499.238,75517.0,600519
448,2018-11-06,501.468,493.468,501.628,485.478,45566.0,600519
449,2018-11-07,496.468,493.868,502.418,489.478,38107.0,600519
450,2018-11-08,501.468,497.808,504.468,495.468,33763.0,600519
451,2018-11-09,494.688,489.468,496.468,489.468,24336.0,600519
452,2018-11-12,480.468,479.468,481.668,464.268,67824.0,600519
453,2018-11-13,473.588,497.468,497.468,470.468,66429.0,600519
454,2018-11-14,497.428,482.568,497.428,480.018,41766.0,600519
455,2018-11-15,486.268,487.168,492.268,482.968,30833.0,600519
456,2018-11-16,488.468,487.468,493.468,485.498,28938.0,600519
457,2018-11-19,487.768,496.488,499.468,486.578,36179.0,600519
458,2018-11-20,492.468,489.068,495.468,487.468,26943.0,600519
459,2018-11-21,481.468,492.168,496.368,481.148,27107.0,600519
460,2018-11-22,492.618,491.968,494.798,485.468,21213.0,600519
461,2018-11-23,491.468,484.368,494.768,484.368,20126.0,600519
462,2018-11-26,485.468,479.578,487.668,479.468,19120.0,600519
463,2018-11-27,479.468,475.568,482.458,473.968,20233.0,600519
464,2018-11-28,478.318,484.468,486.658,472.968,27737.0,600519
465,2018-11-29,493.498,479.068,497.268,476.478,45069.0,600519
466,2018-11-30,484.468,492.468,496.358,480.468,49010.0,600519
467,2018-12-03,516.468,528.668,532.468,512.238,83414.0,600519
468,2018-12-04,530.458,529.698,531.728,522.468,31473.0,600519
469,2018-12-05,524.968,537.568,543.968,522.468,41588.0,600519
470,2018-12-06,527.468,519.268,533.448,517.828,37758.0,600519
471,2018-12-07,523.068,514.468,526.328,512.168,26841.0,600519
472,2018-12-10,503.468,504.698,514.968,501.648,24640.0,600519
473,2018-12-11,504.468,510.458,514.018,504.468,16316.0,600519
474,2018-12-12,516.258,516.468,516.668,510.268,19921.0,600519
475,2018-12-13,517.468,529.218,534.348,517.068,40399.0,600519
476,2018-12-14,525.478,520.428,527.268,519.468,24554.0,600519
477,2018-12-17,520.038,517.988,523.438,512.478,24895.0,600519
478,2018-12-18,513.348,518.408,519.008,512.468,19222.0,600519
479,2018-12-19,516.468,505.268,518.458,503.498,25715.0,600519
480,2018-12-20,503.688,501.968,508.968,496.358,26940.0,600519
481,2018-12-21,498.468,494.878,500.918,489.678,30640.0,600519
482,2018-12-24,490.968,495.468,498.378,485.468,19109.0,600519
483,2018-12-25,489.688,493.258,494.968,481.078,26592.0,600519
484,2018-12-26,491.278,487.548,495.868,485.468,17866.0,600519
485,2018-12-27,497.468,490.468,499.318,489.688,29493.0,600519
486,2018-12-28,490.768,517.478,523.868,487.468,63678.0,600519
487,2019-01-02,537.448,526.448,539.468,522.478,62286.0,600519
488,2019-01-03,527.438,517.468,529.128,513.268,30977.0,600519
489,2019-01-04,514.748,529.468,535.138,509.488,37683.0,600519
490,2019-01-07,535.468,532.958,539.468,529.688,34750.0,600519
491,2019-01-08,532.968,532.258,539.468,527.748,28838.0,600519
492,2019-01-09,537.458,543.588,553.628,536.508,49892.0,600519
493,2019-01-10,544.598,546.238,552.348,537.718,29043.0,600519
494,2019-01-11,552.468,563.348,564.468,546.218,38884.0,600519
495,2019-01-14,560.468,552.068,563.358,549.018,25648.0,600519
496,2019-01-15,555.328,587.448,588.968,552.468,55764.0,600519
497,2019-01-16,585.468,588.568,593.118,581.068,42083.0,600519
498,2019-01-17,590.468,586.718,597.168,583.268,30284.0,600519
499,2019-01-18,592.468,611.078,617.668,588.968,68609.0,600519
500,2019-01-21,617.468,614.448,626.348,609.348,47051.0,600519
501,2019-01-22,613.468,598.468,613.468,592.688,42122.0,600519
502,2019-01-23,594.688,593.128,601.968,590.598,33624.0,600519
503,2019-01-24,597.768,599.968,605.298,592.148,29155.0,600519
504,2019-01-25,603.348,607.168,612.368,597.398,28986.0,600519
505,2019-01-28,611.468,604.468,621.448,603.498,36102.0,600519
506,2019-01-29,604.968,612.468,615.468,595.468,30342.0,600519
507,2019-01-30,612.458,603.468,613.688,603.468,22699.0,600519
508,2019-01-31,607.468,617.068,617.068,605.028,36696.0,600519
509,2019-02-01,624.508,620.138,626.468,617.078,30520.0,600519
510,2019-02-11,622.468,652.768,656.968,615.648,58140.0,600519
511,2019-02-12,650.468,645.388,652.958,642.668,35091.0,600519
512,2019-02-13,650.468,662.718,663.628,644.688,35677.0,600519
513,2019-02-14,658.668,664.628,671.128,657.608,32258.0,600519
514,2019-02-15,662.348,652.248,662.348,650.488,23237.0,600519
515,2019-02-18,658.468,667.468,672.418,658.468,37745.0,600519
516,2019-02-19,668.428,658.228,669.968,654.128,29501.0,600519
517,2019-02-20,662.468,649.468,662.468,643.528,37882.0,600519
518,2019-02-21,647.468,647.718,657.948,644.468,29850.0,600519
519,2019-02-22,644.468,653.478,655.958,641.568,25908.0,600519
520,2019-02-25,658.218,669.798,671.908,645.458,82622.0,600519
521,2019-02-26,675.268,654.818,676.648,653.468,57964.0,600519
522,2019-02-27,660.468,668.168,685.488,658.468,65942.0,600519
523,2019-02-28,665.368,682.478,690.888,664.418,56986.0,600519
524,2019-03-01,688.968,716.768,717.468,688.468,63840.0,600519
525,2019-03-04,722.468,709.328,725.798,704.688,84585.0,600519
526,2019-03-05,712.468,707.248,717.018,703.348,44830.0,600519
527,2019-03-06,702.468,695.468,706.968,693.348,46731.0,600519
528,2019-03-07,689.688,676.068,689.688,673.028,60180.0,600519
529,2019-03-08,665.368,664.968,674.298,661.118,52275.0,600519
530,2019-03-11,667.508,686.008,694.418,667.508,53057.0,600519
531,2019-03-12,691.288,672.478,691.298,666.468,52510.0,600519
532,2019-03-13,672.968,681.468,688.218,672.968,40561.0,600519
533,2019-03-14,684.468,705.468,712.468,681.468,62172.0,600519
534,2019-03-15,703.468,704.768,714.968,692.318,52400.0,600519
535,2019-03-18,706.268,737.558,741.998,704.468,81318.0,600519
536,2019-03-19,730.468,720.078,735.388,719.768,40634.0,600519
537,2019-03-20,717.468,720.268,729.768,712.468,31117.0,600519
538,2019-03-21,715.468,713.218,720.268,708.968,32573.0,600519
539,2019-03-22,715.688,721.468,727.448,712.468,30517.0,600519
540,2019-03-25,713.468,703.068,715.468,700.768,37270.0,600519
541,2019-03-26,707.468,700.468,713.408,691.568,37595.0,600519
542,2019-03-27,708.468,715.968,721.348,702.468,42807.0,600519
543,2019-03-28,720.898,734.268,741.948,713.148,57566.0,600519
544,2019-03-29,762.468,781.458,794.148,757.638,90933.0,600519
545,2019-04-01,787.468,786.468,796.418,778.468,60934.0,600519
546,2019-04-02,787.458,777.468,787.458,763.528,53227.0,600519
547,2019-04-03,767.588,771.968,779.208,761.678,43056.0,600519
548,2019-04-04,767.468,792.468,793.268,763.668,55772.0,600519
549,2019-04-08,827.468,827.668,835.468,817.588,66251.0,600519
550,2019-04-09,830.468,832.468,835.668,819.978,47989.0,600519
551,2019-04-10,830.468,875.458,879.368,827.468,67814.0,600519
552,2019-04-11,875.468,852.668,877.468,833.018,61102.0,600519
553,2019-04-12,836.468,841.468,847.458,827.478,48612.0,600519
554,2019-04-15,858.468,834.468,866.468,834.468,45522.0,600519
555,2019-04-16,832.368,867.368,867.368,828.688,46423.0,600519
556,2019-04-17,865.468,879.468,882.978,852.468,40761.0,600519
557,2019-04-18,872.878,872.968,882.148,863.688,19598.0,600519
558,2019-04-19,871.428,880.028,888.418,858.778,32379.0,600519
559,2019-04-22,886.968,876.668,906.358,868.078,40627.0,600519
560,2019-04-23,878.468,902.418,908.688,876.668,48852.0,600519
561,2019-04-24,907.348,897.468,917.468,878.688,45227.0,600519
562,2019-04-25,896.258,879.838,901.458,878.688,39801.0,600519
563,2019-04-26,873.768,872.468,887.348,872.468,43277.0,600519
564,2019-04-29,872.468,899.438,916.468,862.468,52572.0,600519
565,2019-04-30,895.468,901.468,912.428,890.578,35943.0,600519
566,2019-05-06,852.968,833.468,862.468,820.468,135099.0,600519
567,2019-05-07,820.748,817.468,841.408,797.688,100837.0,600519
568,2019-05-08,787.468,811.868,829.268,787.468,81882.0,600519
569,2019-05-09,802.468,786.278,807.338,769.968,91545.0,600519
570,2019-05-10,803.128,834.588,838.248,795.658,79907.0,600519
571,2019-05-13,826.328,819.468,838.448,811.468,46637.0,600519
572,2019-05-14,812.468,814.038,833.468,800.468,59983.0,600519
573,2019-05-15,817.708,854.468,860.468,817.708,63124.0,600519
574,2019-05-16,846.468,857.378,859.468,832.468,44540.0,600519
575,2019-05-17,854.488,834.258,859.768,827.568,49841.0,600519
576,2019-05-20,827.468,812.428,827.468,798.468,44407.0,600519
577,2019-05-21,812.468,822.468,837.468,799.488,42385.0,600519
578,2019-05-22,822.448,815.468,831.468,807.468,32041.0,600519
579,2019-05-23,808.468,788.468,811.448,783.688,58058.0,600519
580,2019-05-24,792.468,805.968,812.468,791.908,44034.0,600519
581,2019-05-27,806.568,806.468,810.458,787.518,39161.0,600519
582,2019-05-28,805.458,815.468,834.958,802.488,74772.0,600519
583,2019-05-29,815.478,839.378,852.418,815.478,65646.0,600519
584,2019-05-30,837.468,832.768,847.458,818.688,40247.0,600519
585,2019-05-31,827.998,817.468,834.458,817.468,35793.0,600519
586,2019-06-03,819.468,819.468,828.818,813.748,34479.0,600519
587,2019-06-04,822.468,802.768,822.898,798.468,39689.0,600519
588,2019-06-05,811.468,799.068,813.728,797.468,34067.0,600519
589,2019-06-06,803.088,789.598,803.238,785.468,34786.0,600519
590,2019-06-10,785.448,798.548,806.418,767.468,55502.0,600519
591,2019-06-11,803.468,838.358,843.078,802.468,80106.0,600519
592,2019-06-12,833.688,834.168,838.458,821.468,37747.0,600519
593,2019-06-13,837.468,837.468,839.768,824.468,32917.0,600519
594,2019-06-14,838.468,840.468,859.768,837.488,42455.0,600519
595,2019-06-17,834.468,839.068,854.408,833.488,32769.0,600519
596,2019-06-18,844.468,844.468,847.468,830.068,29441.0,600519
597,2019-06-19,867.468,859.478,874.168,859.478,53726.0,600519
598,2019-06-20,859.968,902.468,902.968,859.668,67271.0,600519
599,2019-06-21,897.438,903.768,911.958,891.968,45926.0,600519
600,2019-06-24,905.768,914.568,927.158,902.468,45779.0,600519
601,2019-06-25,919.468,910.448,926.468,894.468,51295.0,600519
602,2019-06-26,912.468,907.328,912.468,898.688,29588.0,600519
603,2019-06-27,912.468,923.818,928.468,908.588,47978.0,600519
604,2019-06-28,927.997,926.007,930.887,913.337,31088.0,600519
605,2019-07-01,946.527,973.867,977.607,942.227,52337.0,600519
606,2019-07-02,967.007,967.007,971.507,958.007,39061.0,600519
607,2019-07-03,962.007,929.907,965.007,923.507,67139.0,600519
608,2019-07-04,927.807,923.207,932.807,913.227,46216.0,600519
609,2019-07-05,928.007,941.827,948.007,918.307,50032.0,600519
610,2019-07-08,937.057,926.867,939.907,917.007,33613.0,600519
611,2019-07-09,921.307,918.067,931.007,910.357,31723.0,600519
612,2019-07-10,922.937,924.527,932.587,919.007,28166.0,600519
613,2019-07-11,931.967,923.507,940.387,918.007,30514.0,600519
614,2019-07-12,923.307,928.097,933.507,922.017,28173.0,600519
615,2019-07-15,909.807,917.937,922.107,893.137,59870.0,600519
616,2019-07-16,917.457,910.007,924.307,907.007,33245.0,600519
617,2019-07-17,910.007,905.507,914.997,904.137,25468.0,600519
618,2019-07-18,903.507,889.507,905.007,889.187,39252.0,600519
619,2019-07-19,897.007,897.877,902.807,890.007,28014.0,600519
620,2019-07-22,902.007,899.027,906.007,892.257,28125.0,600519
621,2019-07-23,904.307,895.987,904.597,885.867,32483.0,600519
622,2019-07-24,900.317,888.367,901.907,886.697,46771.0,600519
623,2019-07-25,887.977,905.007,905.367,880.157,38255.0,600519
624,2019-07-26,903.977,907.037,913.007,900.557,26467.0,600519
625,2019-07-29,904.037,918.417,921.507,902.017,26981.0,600519
626,2019-07-30,918.507,920.937,925.007,913.007,19537.0,600519
627,2019-07-31,917.007,914.607,923.777,908.597,22526.0,600519
628,2019-08-01,918.517,901.307,919.007,895.027,35089.0,600519
629,2019-08-02,886.007,896.457,899.987,885.007,39719.0,600519
630,2019-08-05,887.007,884.437,896.007,882.007,36774.0,600519
631,2019-08-06,873.007,888.307,890.007,865.807,43991.0,600519
632,2019-08-07,891.507,887.007,897.537,887.007,26869.0,600519
633,2019-08-08,895.507,913.687,916.007,894.007,38808.0,600519
634,2019-08-09,920.507,904.037,922.957,900.997,28461.0,600519
635,2019-08-12,952.317,960.637,962.107,937.017,81498.0,600519
636,2019-08-13,958.167,959.957,968.007,952.687,30329.0,600519
637,2019-08-14,972.027,985.337,993.907,972.027,41410.0,600519
638,2019-08-15,970.007,986.907,988.487,970.007,27237.0,600519
639,2019-08-16,991.847,996.607,1017.587,983.007,36086.0,600519
640,2019-08-19,1003.007,997.887,1011.987,991.057,32867.0,600519
641,2019-08-20,997.007,1012.007,1015.687,992.007,28602.0,600519
642,2019-08-21,1012.107,1008.007,1018.977,1003.667,25066.0,600519
643,2019-08-22,1014.997,1046.007,1046.007,1012.007,37590.0,600519
644,2019-08-23,1047.007,1072.107,1075.567,1037.627,40192.0,600519
645,2019-08-26,1055.007,1044.957,1070.007,1038.687,48497.0,600519
646,2019-08-27,1059.007,1051.007,1073.317,1051.007,52164.0,600519
647,2019-08-28,1051.007,1042.117,1065.197,1025.017,47009.0,600519
648,2019-08-29,1047.007,1055.107,1060.187,1034.507,29330.0,600519
649,2019-08-30,1067.007,1084.007,1088.007,1065.007,44890.0,600519
650,2019-09-02,1081.997,1080.767,1086.987,1071.007,28234.0,600519
651,2019-09-03,1082.007,1082.007,1093.027,1070.567,29485.0,600519
652,2019-09-04,1082.807,1067.017,1084.917,1062.117,33600.0,600519
653,2019-09-05,1071.007,1086.007,1086.907,1070.007,32930.0,600519
654,2019-09-06,1086.507,1084.497,1088.157,1073.007,26176.0,600519
655,2019-09-09,1087.007,1078.527,1090.007,1077.007,29379.0,600519
656,2019-09-10,1076.307,1065.857,1077.007,1062.017,26227.0,600519
657,2019-09-11,1061.227,1011.527,1061.977,1010.007,81716.0,600519
658,2019-09-12,1008.007,1041.007,1051.987,1008.007,41211.0,600519
659,2019-09-16,1025.007,1041.007,1045.957,1025.007,31371.0,600519
660,2019-09-17,1036.007,1036.017,1048.667,1029.007,25196.0,600519
661,2019-09-18,1050.507,1090.907,1092.007,1050.187,69314.0,600519
662,2019-09-19,1090.007,1087.007,1092.007,1079.107,24479.0,600519
663,2019-09-20,1093.007,1099.427,1102.007,1089.597,37626.0,600519
664,2019-09-23,1099.007,1091.007,1099.007,1073.007,30026.0,600519
665,2019-09-24,1097.007,1126.007,1126.907,1094.007,36269.0,600519
666,2019-09-25,1122.007,1116.007,1130.877,1112.507,24024.0,600519
667,2019-09-26,1116.947,1109.007,1125.357,1100.817,26081.0,600519
668,2019-09-27,1106.007,1116.757,1125.007,1095.007,22826.0,600519
669,2019-09-30,1105.007,1092.007,1111.437,1092.007,30825.0,600519
670,2019-10-08,1095.007,1109.107,1122.007,1094.017,31045.0,600519
671,2019-10-09,1108.207,1088.817,1108.207,1077.057,35788.0,600519
672,2019-10-10,1069.007,1097.007,1100.937,1051.027,41173.0,600519
673,2019-10-11,1099.007,1116.607,1117.007,1094.217,28689.0,600519
674,2019-10-14,1128.007,1122.007,1129.667,1112.007,27187.0,600519
675,2019-10-15,1122.007,1153.007,1157.687,1119.037,40034.0,600519
676,2019-10-16,1110.007,1112.007,1129.507,1102.007,59150.0,600519
677,2019-10-17,1118.007,1125.337,1128.667,1104.507,30508.0,600519
678,2019-10-18,1121.007,1117.797,1131.997,1113.697,28291.0,600519
679,2019-10-21,1113.867,1110.507,1120.907,1105.307,25274.0,600519
680,2019-10-22,1120.007,1112.807,1123.507,1105.897,19309.0,600519
681,2019-10-23,1110.007,1100.917,1120.007,1098.117,23080.0,600519
682,2019-10-24,1106.957,1092.277,1108.007,1089.167,26178.0,600519
683,2019-10-25,1095.307,1113.357,1114.507,1085.037,25998.0,600519
684,2019-10-28,1108.017,1120.297,1123.017,1107.007,22485.0,600519
685,2019-10-29,1123.117,1135.007,1141.967,1119.777,27803.0,600519
686,2019-10-30,1132.007,1125.807,1134.707,1118.007,21254.0,600519
687,2019-10-31,1138.007,1122.017,1140.007,1118.157,25909.0,600519
688,2019-11-01,1123.007,1127.007,1133.957,1114.507,22811.0,600519
689,2019-11-04,1132.007,1141.597,1151.997,1131.007,26737.0,600519
690,2019-11-05,1141.507,1141.007,1147.007,1134.007,22254.0,600519
691,2019-11-06,1139.007,1135.007,1146.007,1130.887,19737.0,600519
692,2019-11-07,1138.517,1143.377,1143.887,1131.007,16167.0,600519
693,2019-11-08,1147.007,1147.007,1157.657,1143.517,24512.0,600519
694,2019-11-11,1143.507,1141.007,1148.207,1135.517,17342.0,600519
695,2019-11-12,1146.007,1143.607,1151.607,1140.217,19150.0,600519
696,2019-11-13,1149.007,1166.007,1169.807,1142.007,31977.0,600519
697,2019-11-14,1169.007,1172.007,1182.007,1164.007,23521.0,600519
698,2019-11-15,1172.007,1166.907,1174.917,1163.507,16340.0,600519
699,2019-11-18,1167.127,1169.287,1171.457,1160.007,18037.0,600519
700,2019-11-19,1170.007,1174.327,1183.617,1167.027,20623.0,600519
701,2019-11-20,1172.007,1175.757,1181.517,1170.067,15280.0,600519
702,2019-11-21,1173.007,1173.307,1177.517,1163.067,19187.0,600519
703,2019-11-22,1165.007,1136.007,1171.007,1127.007,47054.0,600519
704,2019-11-25,1130.057,1124.067,1136.007,1114.067,38281.0,600519
705,2019-11-26,1128.687,1127.007,1140.607,1125.007,40239.0,600519
706,2019-11-27,1134.807,1131.957,1138.627,1126.517,19848.0,600519
707,2019-11-28,1136.977,1117.807,1139.517,1111.027,28844.0,600519
708,2019-11-29,1107.507,1071.007,1107.507,1054.897,82397.0,600519
709,2019-12-02,1060.207,1075.007,1082.027,1060.207,30784.0,600519
710,2019-12-03,1075.007,1060.007,1075.007,1059.747,27340.0,600519
711,2019-12-04,1082.007,1064.337,1086.667,1060.007,35283.0,600519
712,2019-12-05,1067.007,1071.807,1074.017,1060.007,21338.0,600519
713,2019-12-06,1077.977,1112.007,1112.007,1072.107,39506.0,600519
714,2019-12-09,1117.007,1100.707,1118.007,1098.107,21824.0,600519
715,2019-12-10,1101.607,1106.407,1107.007,1093.007,15086.0,600519
716,2019-12-11,1110.007,1100.987,1112.757,1097.557,14567.0,600519
717,2019-12-12,1098.007,1079.007,1101.947,1072.087,29409.0,600519
718,2019-12-13,1088.007,1105.007,1107.007,1088.007,30000.0,600519
719,2019-12-16,1105.007,1089.927,1105.007,1079.947,30936.0,600519
720,2019-12-17,1091.707,1111.987,1115.607,1085.037,42616.0,600519
721,2019-12-18,1116.007,1110.007,1117.207,1106.007,19640.0,600519
722,2019-12-19,1105.007,1099.407,1105.007,1094.007,19552.0,600519
723,2019-12-20,1104.187,1088.307,1104.187,1083.507,23563.0,600519
724,2019-12-23,1081.007,1091.307,1104.507,1078.007,25919.0,600519
725,2019-12-24,1095.007,1090.007,1097.007,1087.007,11823.0,600519
726,2019-12-25,1085.007,1075.707,1085.007,1072.017,24305.0,600519
727,2019-12-26,1074.007,1077.107,1083.987,1061.997,22877.0,600519
728,2019-12-27,1092.007,1105.007,1114.007,1092.007,47066.0,600519
729,2019-12-30,1112.207,1127.807,1137.507,1112.207,40760.0,600519
730,2019-12-31,1125.007,1125.007,1130.007,1118.517,22588.0,600519
